Geolocation,Commodity,Date,CPI
region x (northern mindanao),rice,2023-06-01,92.8221506449592
region x (northern mindanao),rice,2023-07-01,93.724905718596
region x (northern mindanao),rice,2023-08-01,100.084031563245
region x (northern mindanao),rice,2023-09-01,120.589210126384
region x (northern mindanao),rice,2023-10-01,110.465467839812
region x (northern mindanao),rice,2023-11-01,109.097164526606
region x (northern mindanao),rice,2023-12-01,115.572136114367
region x (northern mindanao),rice,2024-01-01,114.576478438773
region x (northern mindanao),rice,2024-02-01,117.236896686571
region x (northern mindanao),rice,2024-03-01,118.130440531547
region x (northern mindanao),rice,2024-04-01,120.167299568665
region x (northern mindanao),rice,2024-05-01,119.346429950399
region x (northern mindanao),rice,2024-06-01,119.307750463521
region x (northern mindanao),rice,2024-07-01,119.717332844911
region x (northern mindanao),rice,2024-08-01,118.455713890171
region x (northern mindanao),rice,2024-09-01,118.701758138722
region x (northern mindanao),rice,2024-10-01,119.177447809176
region x (northern mindanao),rice,2024-11-01,116.74007480215
region x (northern mindanao),rice,2024-12-01,117.078743382635
region x (northern mindanao),corn,2020-01-01,91.1397292452595
region x (northern mindanao),corn,2020-02-01,89.0155131957205
region x (northern mindanao),corn,2020-03-01,87.9132149396346
region x (northern mindanao),corn,2020-04-01,90.4760239629657
region x (northern mindanao),corn,2020-05-01,91.6429355544012
region x (northern mindanao),corn,2020-06-01,93.617786423986
region x (northern mindanao),corn,2020-07-01,93.6792648664559
region x (northern mindanao),corn,2020-08-01,93.9934613819569
region x (northern mindanao),corn,2020-09-01,92.6022721135471
region x (northern mindanao),corn,2020-10-01,90.8791587507829
region x (northern mindanao),corn,2020-11-01,90.6949623395193
region x (northern mindanao),corn,2020-12-01,90.2565144102257
region x (northern mindanao),corn,2021-01-01,90.2603862068404
region x (northern mindanao),corn,2021-02-01,89.4195433664916
region x (northern mindanao),corn,2021-03-01,91.1022900285018
region x (northern mindanao),corn,2021-04-01,93.9679915867712
region x (northern mindanao),corn,2021-05-01,100.067318163675
region x (northern mindanao),corn,2021-06-01,103.345676769465
region x (northern mindanao),corn,2021-07-01,105.929253984706
region x (northern mindanao),corn,2021-08-01,105.931355183614
region x (northern mindanao),corn,2021-09-01,104.746057165738
region x (northern mindanao),corn,2021-10-01,106.230152738256
region x (northern mindanao),corn,2021-11-01,106.247737519325
region x (northern mindanao),corn,2021-12-01,107.657301104375
region x (northern mindanao),corn,2022-01-01,108.087596129661
region x (northern mindanao),corn,2022-02-01,108.064003909696
region x (northern mindanao),corn,2022-03-01,107.524562099731
region x (northern mindanao),corn,2022-04-01,108.835597309671
region x (northern mindanao),corn,2022-05-01,110.556299239336
region x (northern mindanao),corn,2022-06-01,111.282160888406
region x (northern mindanao),corn,2022-07-01,113.173776141412
region x (northern mindanao),corn,2022-08-01,114.555507447058
region x (northern mindanao),corn,2022-09-01,115.985245605456
region x (northern mindanao),corn,2022-10-01,117.383925939419
region x (northern mindanao),corn,2022-11-01,117.764344807074
region x (northern mindanao),corn,2022-12-01,119.238117799217
region x (northern mindanao),corn,2023-01-01,120.387401481499
region x (northern mindanao),corn,2023-02-01,119.714641696269
region x (northern mindanao),corn,2023-03-01,118.848681315946
region x (northern mindanao),corn,2023-04-01,118.951366780046
region x (northern mindanao),corn,2023-05-01,119.880605229766
region x (northern mindanao),corn,2023-06-01,120.481365357641
region x (northern mindanao),corn,2023-07-01,120.220641091354
region x (northern mindanao),corn,2023-08-01,120.65153907724
region x (northern mindanao),corn,2023-09-01,124.838069164425
region x (northern mindanao),corn,2023-10-01,124.087409454343
region x (northern mindanao),corn,2023-11-01,124.21851602174
region x (northern mindanao),corn,2023-12-01,124.532372757932
region x (northern mindanao),corn,2024-01-01,123.603083404953
region x (northern mindanao),corn,2024-02-01,123.835090029369
region x (northern mindanao),corn,2024-03-01,125.039565162098
region x (northern mindanao),corn,2024-04-01,126.431277369033
region x (northern mindanao),corn,2024-05-01,134.560398027512
region x (northern mindanao),corn,2024-06-01,140.235007898181
region x (northern mindanao),corn,2024-07-01,145.604217983714
region x (northern mindanao),corn,2024-08-01,149.821011051882
region x (northern mindanao),corn,2024-09-01,149.649231564181
region x (northern mindanao),corn,2024-10-01,143.774371298856
region x (northern mindanao),corn,2024-11-01,136.169595647231
region x (northern mindanao),corn,2024-12-01,135.502945342116
region xi (davao region),rice,2020-01-01,84.8901949622007
region xi (davao region),rice,2020-02-01,83.9766072534892
region xi (davao region),rice,2020-03-01,84.0220520010448
region xi (davao region),rice,2020-04-01,91.3068133648565
region xi (davao region),rice,2020-05-01,91.6799737813794
region xi (davao region),rice,2020-06-01,91.2384866276742
region xi (davao region),rice,2020-07-01,90.2041501594503
region xi (davao region),rice,2020-08-01,89.6613569108701
region xi (davao region),rice,2020-09-01,89.0635740139563
region xi (davao region),rice,2020-10-01,87.1455397257941
region xi (davao region),rice,2020-11-01,84.9908709051676
region xi (davao region),rice,2020-12-01,84.2807420968128
region xi (davao region),rice,2021-01-01,83.2210917026288
region xi (davao region),rice,2021-02-01,82.0384432502248
region xi (davao region),rice,2021-03-01,82.779599309912
region xi (davao region),rice,2021-04-01,84.6709517816754
region xi (davao region),rice,2021-05-01,85.1315936866393
region xi (davao region),rice,2021-06-01,85.9515459798825
region xi (davao region),rice,2021-07-01,85.9035403894449
region xi (davao region),rice,2021-08-01,87.4266819770252
region xi (davao region),rice,2021-09-01,86.8641124225804
region xi (davao region),rice,2021-10-01,87.1353846047228
region xi (davao region),rice,2021-11-01,84.7252422070525
region xi (davao region),rice,2021-12-01,84.5201804168705
region xi (davao region),rice,2022-01-01,84.8703156036237
region xi (davao region),rice,2022-02-01,85.2557472323869
region xi (davao region),rice,2022-03-01,85.1299076044377
region xi (davao region),rice,2022-04-01,86.9277746827151
region xi (davao region),rice,2022-05-01,87.7995697252861
region xi (davao region),rice,2022-06-01,89.5813746369764
region xi (davao region),rice,2022-07-01,89.2302950669666
region xi (davao region),rice,2022-08-01,88.8348768186045
region xi (davao region),rice,2022-09-01,89.0765528441364
region xi (davao region),rice,2022-10-01,89.5557851623308
region xi (davao region),rice,2022-11-01,89.9685771420431
region xi (davao region),rice,2022-12-01,88.9207404493918
region xi (davao region),rice,2023-01-01,88.572523354805
region xi (davao region),rice,2023-02-01,88.0721930094888
region xi (davao region),rice,2023-03-01,88.8928559682718
region xi (davao region),rice,2023-04-01,89.9849458019209
region xi (davao region),rice,2023-05-01,90.8548967878512
region xi (davao region),rice,2023-06-01,91.8380528354852
region xi (davao region),rice,2023-07-01,93.8954779501141
region xi (davao region),rice,2023-08-01,97.5799568785694
region xi (davao region),rice,2023-09-01,111.904683627104
region xi (davao region),rice,2023-10-01,107.924347902186
region xi (davao region),rice,2023-11-01,111.286639236728
region xi (davao region),rice,2023-12-01,112.960377191108
region xi (davao region),rice,2024-01-01,115.753907587165
region xi (davao region),rice,2024-02-01,116.865832875068
region xi (davao region),rice,2024-03-01,117.091933963256
region xi (davao region),rice,2024-04-01,116.589563682611
region xi (davao region),rice,2024-05-01,116.291538816474
region xi (davao region),rice,2024-06-01,116.82005877148
region xi (davao region),rice,2024-07-01,116.487295952838
region xi (davao region),rice,2024-08-01,117.520156464956
region xi (davao region),rice,2024-09-01,117.226606325906
region xi (davao region),rice,2024-10-01,116.070483366581
region xi (davao region),rice,2024-11-01,112.896936720289
region xi (davao region),rice,2024-12-01,111.09712576954
region xi (davao region),corn,2020-01-01,79.4932044572018
region xi (davao region),corn,2020-02-01,78.1498995280483
region xi (davao region),corn,2020-03-01,78.1576843124206
region xi (davao region),corn,2020-04-01,88.4435137233568
region xi (davao region),corn,2020-05-01,90.2184734243532
region xi (davao region),corn,2020-06-01,88.1513533957097
region xi (davao region),corn,2020-07-01,86.5610529905862
region xi (davao region),corn,2020-08-01,84.7448816006346
region xi (davao region),corn,2020-09-01,84.2771349850821
region xi (davao region),corn,2020-10-01,82.0113408776083
region xi (davao region),corn,2020-11-01,79.7863500370581
region xi (davao region),corn,2020-12-01,79.0719051911521
region xi (davao region),corn,2021-01-01,79.1134075369393
region xi (davao region),corn,2021-02-01,79.9334168331826
region xi (davao region),corn,2021-03-01,81.9954437712087
region xi (davao region),corn,2021-04-01,88.6990412478094
region xi (davao region),corn,2021-05-01,89.9784507689597
region xi (davao region),corn,2021-06-01,92.3705109271036
region xi (davao region),corn,2021-07-01,94.1112549473677
region xi (davao region),corn,2021-08-01,96.9960061829198
region xi (davao region),corn,2021-09-01,96.4940615214404
region xi (davao region),corn,2021-10-01,96.9891661028225
region xi (davao region),corn,2021-11-01,95.2035388053379
region xi (davao region),corn,2021-12-01,95.2815894072592
region xi (davao region),corn,2022-01-01,94.6750214766484
region xi (davao region),corn,2022-02-01,95.4511139952599
region xi (davao region),corn,2022-03-01,97.4674420644266
region xi (davao region),corn,2022-04-01,99.9105567643035
region xi (davao region),corn,2022-05-01,104.688652744759
region xi (davao region),corn,2022-06-01,108.944570887726
region xi (davao region),corn,2022-07-01,115.663861141463
region xi (davao region),corn,2022-08-01,119.210572175616
region xi (davao region),corn,2022-09-01,128.462015597237
region xi (davao region),corn,2022-10-01,133.958634255016
region xi (davao region),corn,2022-11-01,133.743223632913
region xi (davao region),corn,2022-12-01,131.968356109924
region xi (davao region),corn,2023-01-01,131.195961425188
region xi (davao region),corn,2023-02-01,132.268784530362
region xi (davao region),corn,2023-03-01,131.479845784143
region xi (davao region),corn,2023-04-01,130.493584837331
region xi (davao region),corn,2023-05-01,129.444045352955
region xi (davao region),corn,2023-06-01,132.354411728306
region xi (davao region),corn,2023-07-01,131.825874434727
region xi (davao region),corn,2023-08-01,131.922530889189
region xi (davao region),corn,2023-09-01,132.009895684137
region xi (davao region),corn,2023-10-01,131.131290097903
region xi (davao region),corn,2023-11-01,130.773044365992
region xi (davao region),corn,2023-12-01,130.684654493492
region xi (davao region),corn,2024-01-01,133.265961246127
region xi (davao region),corn,2024-02-01,132.201744750014
region xi (davao region),corn,2024-03-01,131.812919079972
region xi (davao region),corn,2024-04-01,132.436380797644
region xi (davao region),corn,2024-05-01,138.489270815826
region xi (davao region),corn,2024-06-01,142.428752019071
region xi (davao region),corn,2024-07-01,142.995064812395
region xi (davao region),corn,2024-08-01,144.172147567544
region xi (davao region),corn,2024-09-01,142.093510455888
region xi (davao region),corn,2024-10-01,134.618664762045
region xi (davao region),corn,2024-11-01,126.453194093507
region xi (davao region),corn,2024-12-01,118.310887782423
region xii (soccsksargen),rice,2020-01-01,81.6957695735451
region xii (soccsksargen),rice,2020-02-01,81.8099048995419
region xii (soccsksargen),rice,2020-03-01,81.5718571731515
region xii (soccsksargen),rice,2020-04-01,91.8588776501793
region xii (soccsksargen),rice,2020-05-01,93.2207843673526
region xii (soccsksargen),rice,2020-06-01,93.5662238910206
region xii (soccsksargen),rice,2020-07-01,93.4283941844124
region xii (soccsksargen),rice,2020-08-01,92.1462333355934
region xii (soccsksargen),rice,2020-09-01,88.9915969690682
region xii (soccsksargen),rice,2020-10-01,83.48576475638
region xii (soccsksargen),rice,2020-11-01,82.1796988303322
region xii (soccsksargen),rice,2020-12-01,81.8190661951579
region xii (soccsksargen),rice,2021-01-01,80.4294051148106
region xii (soccsksargen),rice,2021-02-01,78.7500746497307
region xii (soccsksargen),rice,2021-03-01,80.4906602877123
region xii (soccsksargen),rice,2021-04-01,82.6833487399005
region xii (soccsksargen),rice,2021-05-01,83.6411508899129
region xii (soccsksargen),rice,2021-06-01,84.2350757530204
region xii (soccsksargen),rice,2021-07-01,84.4539695106509
region xii (soccsksargen),rice,2021-08-01,85.0461885930573
region xii (soccsksargen),rice,2021-09-01,83.5068763815318
region xii (soccsksargen),rice,2021-10-01,81.9254341642664
region xii (soccsksargen),rice,2021-11-01,81.4906745837148
region xii (soccsksargen),rice,2021-12-01,82.0794934087086
region xii (soccsksargen),rice,2022-01-01,82.6277071824317
region xii (soccsksargen),rice,2022-02-01,82.9845134282006
region xii (soccsksargen),rice,2022-03-01,83.4003673721528
region xii (soccsksargen),rice,2022-04-01,84.6849327754606
region xii (soccsksargen),rice,2022-05-01,85.1945717132767
region xii (soccsksargen),rice,2022-06-01,86.3255440870222
region xii (soccsksargen),rice,2022-07-01,87.0689743124481
region xii (soccsksargen),rice,2022-08-01,87.4253406111345
region xii (soccsksargen),rice,2022-09-01,85.0545349210507
region xii (soccsksargen),rice,2022-10-01,84.1165117328761
region xii (soccsksargen),rice,2022-11-01,84.7027429489776
region xii (soccsksargen),rice,2022-12-01,85.2528818254476
region xii (soccsksargen),rice,2023-01-01,85.0764084333204
region xii (soccsksargen),rice,2023-02-01,84.9161261178278
region xii (soccsksargen),rice,2023-03-01,85.6191169299701
region xii (soccsksargen),rice,2023-04-01,87.2532448782472
region xii (soccsksargen),rice,2023-05-01,88.279946146163
region xii (soccsksargen),rice,2023-06-01,89.2023233588839
region xii (soccsksargen),rice,2023-07-01,90.3619999004569
region xii (soccsksargen),rice,2023-08-01,95.7025595274805
region xii (soccsksargen),rice,2023-09-01,100.951859524764
region xii (soccsksargen),rice,2023-10-01,98.8009439619631
region xii (soccsksargen),rice,2023-11-01,103.276279493085
region xii (soccsksargen),rice,2023-12-01,107.65121729728
region xii (soccsksargen),rice,2024-01-01,109.569121018256
region xii (soccsksargen),rice,2024-02-01,111.814992956067
region xii (soccsksargen),rice,2024-03-01,113.142904777582
region xii (soccsksargen),rice,2024-04-01,112.505567863161
region xii (soccsksargen),rice,2024-05-01,111.897391662914
region xii (soccsksargen),rice,2024-06-01,112.0027543053
region xii (soccsksargen),rice,2024-07-01,112.102694531675
region xii (soccsksargen),rice,2024-08-01,113.057857375951
region xii (soccsksargen),rice,2024-09-01,111.685633689334
region xii (soccsksargen),rice,2024-10-01,110.279689976274
region xii (soccsksargen),rice,2024-11-01,106.232470559587
region xii (soccsksargen),rice,2024-12-01,105.661428513553
region xii (soccsksargen),corn,2020-01-01,90.4371897880457
region xii (soccsksargen),corn,2020-02-01,86.5683853925015
region xii (soccsksargen),corn,2020-03-01,86.0361819057158
region xii (soccsksargen),corn,2020-04-01,99.1024849363457
region xii (soccsksargen),corn,2020-05-01,98.7532675965058
region xii (soccsksargen),corn,2020-06-01,98.0531616827224
region xii (soccsksargen),corn,2020-07-01,93.1295511485344
region xii (soccsksargen),corn,2020-08-01,93.6847814598971
region xii (soccsksargen),corn,2020-09-01,95.0480388433347
region xii (soccsksargen),corn,2020-10-01,93.6151039101209
region xii (soccsksargen),corn,2020-11-01,91.1523981003638
region xii (soccsksargen),corn,2020-12-01,91.0943739459212
region xii (soccsksargen),corn,2021-01-01,91.7657048284856
region xii (soccsksargen),corn,2021-02-01,92.6580465940093
region xii (soccsksargen),corn,2021-03-01,92.2343035128903
region xii (soccsksargen),corn,2021-04-01,102.040520569052
region xii (soccsksargen),corn,2021-05-01,106.592935155267
region xii (soccsksargen),corn,2021-06-01,108.573613850291
region xii (soccsksargen),corn,2021-07-01,108.70621543429
region xii (soccsksargen),corn,2021-08-01,109.017444106296
region xii (soccsksargen),corn,2021-09-01,105.95224949379
region xii (soccsksargen),corn,2021-10-01,105.183769810763
region xii (soccsksargen),corn,2021-11-01,104.555137401579
region xii (soccsksargen),corn,2021-12-01,104.083766795679
region xii (soccsksargen),corn,2022-01-01,103.882388760358
region xii (soccsksargen),corn,2022-02-01,103.989281743085
region xii (soccsksargen),corn,2022-03-01,103.539472502646
region xii (soccsksargen),corn,2022-04-01,107.387580568844
region xii (soccsksargen),corn,2022-05-01,109.577257596495
region xii (soccsksargen),corn,2022-06-01,111.769503065141
region xii (soccsksargen),corn,2022-07-01,116.4550871217
region xii (soccsksargen),corn,2022-08-01,118.853155674061
region xii (soccsksargen),corn,2022-09-01,120.161344662056
region xii (soccsksargen),corn,2022-10-01,120.843407275451
region xii (soccsksargen),corn,2022-11-01,120.80141164186
region xii (soccsksargen),corn,2022-12-01,119.860323739825
region xii (soccsksargen),corn,2023-01-01,117.992756986905
region xii (soccsksargen),corn,2023-02-01,116.638558131898
region xii (soccsksargen),corn,2023-03-01,116.632355148086
region xii (soccsksargen),corn,2023-04-01,116.896377425758
region xii (soccsksargen),corn,2023-05-01,117.153855739135
region xii (soccsksargen),corn,2023-06-01,116.692040313516
region xii (soccsksargen),corn,2023-07-01,117.419150358803
region xii (soccsksargen),corn,2023-08-01,117.483999717801
region xii (soccsksargen),corn,2023-09-01,117.084190622769
region xii (soccsksargen),corn,2023-10-01,117.114712666765
region xii (soccsksargen),corn,2023-11-01,117.19576566331
region xii (soccsksargen),corn,2023-12-01,116.802435336914
region xii (soccsksargen),corn,2024-01-01,116.890087692022
region xii (soccsksargen),corn,2024-02-01,116.456860187897
region xii (soccsksargen),corn,2024-03-01,116.100671167341
region xii (soccsksargen),corn,2024-04-01,117.216399609635
region xii (soccsksargen),corn,2024-05-01,121.778491948106
region xii (soccsksargen),corn,2024-06-01,123.985125970201
region xii (soccsksargen),corn,2024-07-01,124.974895185089
region xii (soccsksargen),corn,2024-08-01,128.414379287309
region xii (soccsksargen),corn,2024-09-01,124.565455349421
region xii (soccsksargen),corn,2024-10-01,113.488381197304
region xii (soccsksargen),corn,2024-11-01,108.292006570667
region xii (soccsksargen),corn,2024-12-01,105.616033990057
region xiii (caraga),rice,2020-01-01,84.4014211595345
region xiii (caraga),rice,2020-02-01,83.834029867363
region xiii (caraga),rice,2020-03-01,83.4278527263432
region xiii (caraga),rice,2020-04-01,87.8933050779255
region xiii (caraga),rice,2020-05-01,88.9902985976716
region xiii (caraga),rice,2020-06-01,89.6955461311657
region xiii (caraga),rice,2020-07-01,89.9981112381316
region xiii (caraga),rice,2020-08-01,90.0278761618715
region xiii (caraga),rice,2020-09-01,88.115879871432
region xiii (caraga),rice,2020-10-01,86.1943184554206
region xiii (caraga),rice,2020-11-01,86.1477650517226
region xiii (caraga),rice,2020-12-01,85.4547503508776
region xiii (caraga),rice,2021-01-01,83.7209167470142
region xiii (caraga),rice,2021-02-01,83.3951670729056
region xiii (caraga),rice,2021-03-01,82.9437402167459
region xiii (caraga),rice,2021-04-01,82.1908861460159
region xiii (caraga),rice,2021-05-01,83.5790587350952
region xiii (caraga),rice,2021-06-01,83.014341494413
region xiii (caraga),rice,2021-07-01,83.1677215967543
region xiii (caraga),rice,2021-08-01,81.9513729078624
region xiii (caraga),rice,2021-09-01,81.5991782933801
region xiii (caraga),rice,2021-10-01,81.7363719259793
region xiii (caraga),rice,2021-11-01,82.4569035783098
region xiii (caraga),rice,2021-12-01,82.4992408626405
region xiii (caraga),rice,2022-01-01,83.6469824070165
region xiii (caraga),rice,2022-02-01,84.2561159631311
region xiii (caraga),rice,2022-03-01,84.1839882769558
region xiii (caraga),rice,2022-04-01,84.2030971628976
region xiii (caraga),rice,2022-05-01,83.8235448719257
region xiii (caraga),rice,2022-06-01,84.7321115665187
region xiii (caraga),rice,2022-07-01,84.7949332083678
region xiii (caraga),rice,2022-08-01,84.621116343615
region xiii (caraga),rice,2022-09-01,84.6947198243312
region xiii (caraga),rice,2022-10-01,84.4121546766143
region xiii (caraga),rice,2022-11-01,85.1075720194962
region xiii (caraga),rice,2022-12-01,85.3904376059263
region xiii (caraga),rice,2023-01-01,84.8689190648947
region xiii (caraga),rice,2023-02-01,84.1866945009166
region xiii (caraga),rice,2023-03-01,85.0810616770355
region xiii (caraga),rice,2023-04-01,86.1996326654669
region xiii (caraga),rice,2023-05-01,87.002455641832
region xiii (caraga),rice,2023-06-01,87.1358826814689
region xiii (caraga),rice,2023-07-01,87.5534160058116
region xiii (caraga),rice,2023-08-01,94.2088003381247
region xiii (caraga),rice,2023-09-01,104.889759407248
region xiii (caraga),rice,2023-10-01,102.851567467093
region xiii (caraga),rice,2023-11-01,104.781707126791
region xiii (caraga),rice,2023-12-01,106.588524106669
region xiii (caraga),rice,2024-01-01,109.381988264937
region xiii (caraga),rice,2024-02-01,111.337416309942
region xiii (caraga),rice,2024-03-01,113.053105977609
region xiii (caraga),rice,2024-04-01,112.130761909866
region xiii (caraga),rice,2024-05-01,111.040346009279
region xiii (caraga),rice,2024-06-01,111.574828666307
region xiii (caraga),rice,2024-07-01,111.431550538131
region xiii (caraga),rice,2024-08-01,111.559405545184
region xiii (caraga),rice,2024-09-01,109.150048683689
region xiii (caraga),rice,2024-10-01,109.766678430531
region xiii (caraga),rice,2024-11-01,106.79005616943
region xiii (caraga),rice,2024-12-01,107.030500993136
region xiii (caraga),corn,2020-01-01,87.9789048417773
region xiii (caraga),corn,2020-02-01,88.7411613613899
region xiii (caraga),corn,2020-03-01,86.2399897601374
region xiii (caraga),corn,2020-04-01,101.115968230786
region xiii (caraga),corn,2020-05-01,101.179873628702
region xiii (caraga),corn,2020-06-01,103.559050006314
region xiii (caraga),corn,2020-07-01,101.363236248099
region xiii (caraga),corn,2020-08-01,100.559778478489
region xiii (caraga),corn,2020-09-01,101.265945350801
region xiii (caraga),corn,2020-10-01,101.87174063477
region xiii (caraga),corn,2020-11-01,104.775642507577
region xiii (caraga),corn,2020-12-01,103.719931093686
region xiii (caraga),corn,2021-01-01,102.389487733506
region xiii (caraga),corn,2021-02-01,103.302648723349
region xiii (caraga),corn,2021-03-01,107.107250186807
region xiii (caraga),corn,2021-04-01,109.882195005163
region xiii (caraga),corn,2021-05-01,115.525801266562
region xiii (caraga),corn,2021-06-01,120.447770095624
region xiii (caraga),corn,2021-07-01,123.506909563404
region xiii (caraga),corn,2021-08-01,125.618745851911
region xiii (caraga),corn,2021-09-01,122.021094249378
region xiii (caraga),corn,2021-10-01,120.171006798177
region xiii (caraga),corn,2021-11-01,119.602347202162
region xiii (caraga),corn,2021-12-01,121.111561290883
region xiii (caraga),corn,2022-01-01,120.967020955761
region xiii (caraga),corn,2022-02-01,121.636911964842
region xiii (caraga),corn,2022-03-01,119.147244751737
region xiii (caraga),corn,2022-04-01,119.427570695752
region xiii (caraga),corn,2022-05-01,122.018581268708
region xiii (caraga),corn,2022-06-01,123.902742317052
region xiii (caraga),corn,2022-07-01,128.46354166356
region xiii (caraga),corn,2022-08-01,129.712514685197
region xiii (caraga),corn,2022-09-01,135.153971562711
region xiii (caraga),corn,2022-10-01,132.8085396909
region xiii (caraga),corn,2022-11-01,135.76335007264
region xiii (caraga),corn,2022-12-01,135.79352793962
region xiii (caraga),corn,2023-01-01,138.760584586121
region xiii (caraga),corn,2023-02-01,139.798442332831
region xiii (caraga),corn,2023-03-01,140.08153851052
region xiii (caraga),corn,2023-04-01,137.557972820757
region xiii (caraga),corn,2023-05-01,138.52934419336
region xiii (caraga),corn,2023-06-01,139.780124008828
region xiii (caraga),corn,2023-07-01,142.896430572217
region xiii (caraga),corn,2023-08-01,143.447892282997
region xiii (caraga),corn,2023-09-01,150.579764130069
region xiii (caraga),corn,2023-10-01,150.24965073997
region xiii (caraga),corn,2023-11-01,149.712615101574
region xiii (caraga),corn,2023-12-01,147.79170828539
region xiii (caraga),corn,2024-01-01,148.145397979167
region xiii (caraga),corn,2024-02-01,150.074571535548
region xiii (caraga),corn,2024-03-01,152.014811871824
region xiii (caraga),corn,2024-04-01,153.663275744211
region xiii (caraga),corn,2024-05-01,156.835954828792
region xiii (caraga),corn,2024-06-01,158.294646852199
region xiii (caraga),corn,2024-07-01,157.328332006995
region xiii (caraga),corn,2024-08-01,163.95844395103
region xiii (caraga),corn,2024-09-01,162.681677697498
region xiii (caraga),corn,2024-10-01,154.68737094245
region xiii (caraga),corn,2024-11-01,148.895265982034
region xiii (caraga),corn,2024-12-01,148.598720010473
